time,mass,radius,x,y,z,x-velocity,y-velocity,z-velocity,x-acceleration,y-acceleration,z-acceleration,x-force,y-force,z-force
1564312,6000000000000000000000000,6000000,4619021.76128189,4331420.219799061,0.0,-12.84691230346465,0.8263748621502737,0.0,-1.9903829609008924e-06,-3.8128107319069685e-05,0.0,-1.1942297765405354e+19,-2.287686439144181e+20,0.0
1567912,6000000000000000000000000,6000000,4572760.867452698,4334148.214131513,0.0,-12.853343140554225,0.6890957409291969,0.0,-1.5825495271810887e-06,-3.8137338052119024e-05,0.0,-9.495297163086533e+18,-2.2882402831271415e+20,0.0
1571512,6000000000000000000000000,6000000,4526479.463635601,4336381.9532768,0.0,-12.858306006815928,0.5517912518605486,0.0,-1.1748513274402466e-06,-3.814220398394507e-05,0.0,-7.04910796464148e+18,-2.2885322390367044e+20,0.0
1575112,6000000000000000000000000,6000000,4480182.833548815,4338121.374165783,0.0,-12.86180147317903,0.41447709721800563,0.0,-7.673350236392719e-07,-3.8142711310857995e-05,0.0,-4.604010141835631e+18,-2.2885626786514797e+20,0.0
1578712,6000000000000000000000000,6000000,4433876.258553462,4339366.470216259,0.0,-12.863830278260107,0.27716895607735637,0.0,-3.600471126503525e-07,-3.813886672335072e-05,0.0,-2.1602826759021148e+18,-2.2883320034010435e+20,0.0
1582312,6000000000000000000000000,6000000,4387565.017050844,4340117.291246344,0.0,-12.864393327759528,0.1398824825443581,0.0,4.696607877306493e-08,-3.813067740225456e-05,0.0,2.8179647263838957e+17,-2.2878406441352734e+20,0.0
1585912,6000000000000000000000000,6000000,4341254.383882057,4340373.943381378,0.0,-12.863491693840196,0.0026333039965014526,0.0,4.536583989414321e-07,-3.8118151014854006e-05,0.0,2.7219503936485924e+18,-2.2870890608912404e+20,0.0
1589512,6000000000000000000000000,6000000,4294949.629729889,4340136.58895447,0.0,-12.861126614488493,-0.13456298066116162,0.0,8.599838760894698e-07,-3.8101295710958724e-05,0.0,5.159903256536819e+18,-2.2860777426575235e+20,0.0
1593112,6000000000000000000000000,6000000,4248656.0205231225,4339405.446401093,0.0,-12.857299492857845,-0.2716908027259689,0.0,1.2658967231516205e-06,-3.808012011893506e-05,0.0,7.595380338909723e+18,-2.2848072071361033e+20,0.0
1596712,6000000000000000000000000,6000000,4202378.816842988,4338180.790147073,0.0,-12.85201189659551,-0.40873462541325484,0.0,1.6713513424526825e-06,-3.805463334170141e-05,0.0,1.0028108054716094e+19,-2.2832780005020844e+20,0.0
1600312,6000000000000000000000000,6000000,4156123.273332317,4336462.950490718,0.0,-12.845265557152356,-0.5456789455574597,0.0,2.0763023303134273e-06,-3.802484495268491e-05,0.0,1.2457813981880564e+19,-2.2814906971610946e+20,0.0
1603912,6000000000000000000000000,6000000,4109894.6381070903,4334252.313478715,0.0,-12.83706236907625,-0.6825082952986395,0.0,2.480704481571469e-06,-3.79907649917451e-05,0.0,1.4884226889428814e+19,-2.279445899504706e+20,0.0
1607512,6000000000000000000000000,6000000,4063698.152170576,4331549.320775981,0.0,-12.827404389289566,-0.8192072437542229,0.0,2.8845127940174066e-06,-3.7952403961064765e-05,0.0,1.730707676410444e+19,-2.2771442376638857e+20,0.0
